"","id","choiceNum","candNum","college","exp","job","photo","preference","Y"
"2322","R_3G9EFxaOPm36ydl","1","2","University of California, Berkeley","5","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_01WTwDYVJBMeihg",2,1
"2323","R_3G9EFxaOPm36ydl","2","1","University of California, Berkeley","6","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_5gOTDFWyN2zacxo",2,0
"2324","R_3G9EFxaOPm36ydl","2","2","George Washington University","7","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_9XIV7ZA7KxN14d8",2,1
"2325","R_3G9EFxaOPm36ydl","3","1","University of San Diego","6","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bDcyel3IbymV8ZE",2,0
"2326","R_3G9EFxaOPm36ydl","3","2","University of San Diego","6","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bDcyel3IbymV8ZE",2,1
"2327","R_3G9EFxaOPm36ydl","4","1","University of California, Berkeley","7","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_etdZqCkC2u8G54G",2,0
"2328","R_3G9EFxaOPm36ydl","4","2","George Washington University","6","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_dpcVkGvoMlgxoea",2,1
"2329","R_3G9EFxaOPm36ydl","5","1","University of California, Berkeley","7","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6JRdYUkB2u7dLh4",1,1
"2330","R_3G9EFxaOPm36ydl","5","2","Boston University","6","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_02lAEZ1SHvLxX5Y",1,0
"2331","R_3GcyvLX9hmuhcvB","1","1","University of San Diego","6","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6JM7n0RVYqtN1zw",1,1
"2332","R_3GcyvLX9hmuhcvB","1","2","Virginia Tech","5","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_8kY19UVhHc35c90",1,0
"2333","R_3GcyvLX9hmuhcvB","2","1","University of California, Berkeley","6","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_5gOTDFWyN2zacxo",2,0
"2334","R_3GcyvLX9hmuhcvB","2","2","Boston University","7","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_etdZqCkC2u8G54G",2,1
"2335","R_3GcyvLX9hmuhcvB","3","1","Virginia Tech","6","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3qGZ0hOOaswjPRs",2,0
"2336","R_3GcyvLX9hmuhcvB","3","2","George Washington University","6","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_021VYSvq7rnzo4m",2,1
"2337","R_3GcyvLX9hmuhcvB","4","1","Boston University","7","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_9XIV7ZA7KxN14d8",2,0
"2338","R_3GcyvLX9hmuhcvB","4","2","George Washington University","7","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_eVguHXYRonZ49Uy",2,1
"2339","R_3GcyvLX9hmuhcvB","5","1","University of San Diego","5","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3wu4E1bK38jKz8G",1,1
"2340","R_3GcyvLX9hmuhcvB","5","2","Virginia Tech","7","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_021VYSvq7rnzo4m",1,0
"2341","R_3GdCRGcmISwQn8W","1","1","Virginia Tech","5","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_cUzzqAZCm6h8mCa",1,1
"2342","R_3GdCRGcmISwQn8W","1","2","University of San Diego","5","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_01WTwDYVJBMeihg",1,0
"2343","R_3GdCRGcmISwQn8W","2","1","Boston University","5","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6JM7n0RVYqtN1zw",1,1
"2344","R_3GdCRGcmISwQn8W","2","2","Virginia Tech","7","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_01WTwDYVJBMeihg",1,0
"2345","R_3GdCRGcmISwQn8W","3","1","Virginia Tech","5","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_dpcVkGvoMlgxoea",1,1
"2346","R_3GdCRGcmISwQn8W","3","2","University of San Diego","5","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_81h2dFUxHLMEHCC",1,0
"2347","R_3GdCRGcmISwQn8W","4","1","Boston University","7","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3qGZ0hOOaswjPRs",2,0
"2348","R_3GdCRGcmISwQn8W","4","2","University of California, Berkeley","5","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_7QHyroqODLZB42i",2,1
"2349","R_3GdCRGcmISwQn8W","5","1","Virginia Tech","6","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bDcyel3IbymV8ZE",2,0
"2350","R_3GdCRGcmISwQn8W","5","2","George Washington University","6","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_01WTwDYVJBMeihg",2,1
"2351","R_3hDzVucx76B9lrQ","1","1","Stanford University","7","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bDcyel3IbymV8ZE",2,0
"2352","R_3hDzVucx76B9lrQ","1","2","Stanford University","6","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3IY84n5aG3tMFJI",2,1
"2353","R_3hDzVucx76B9lrQ","2","1","Stanford University","5","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6JRdYUkB2u7dLh4",2,0
"2354","R_3hDzVucx76B9lrQ","2","2","Stanford University","7","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_cUzzqAZCm6h8mCa",2,1
"2355","R_3hDzVucx76B9lrQ","3","1","Stanford University","5","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_02lAEZ1SHvLxX5Y",1,1
"2356","R_3hDzVucx76B9lrQ","3","2","George Washington University","5","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bDcyel3IbymV8ZE",1,0
"2357","R_3hDzVucx76B9lrQ","4","1","George Washington University","6","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6mvuYdAleMG3wFM",1,1
"2358","R_3hDzVucx76B9lrQ","4","2","Stanford University","6","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_8kY19UVhHc35c90",1,0
"2359","R_3hDzVucx76B9lrQ","5","1","George Washington University","6","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bfLgiz3PCecGQUm",1,1
"2360","R_3hDzVucx76B9lrQ","5","2","University of San Diego","6","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3wu4E1bK38jKz8G",1,0
"2361","R_3HG3PPphu2Rvv3H","1","1","Virginia Tech","7","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3IY84n5aG3tMFJI",1,1
"2362","R_3HG3PPphu2Rvv3H","1","2","Virginia Tech","5","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_9XIV7ZA7KxN14d8",1,0
"2363","R_3HG3PPphu2Rvv3H","2","1","George Washington University","7","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3qGZ0hOOaswjPRs",1,1
"2364","R_3HG3PPphu2Rvv3H","2","2","Stanford University","6","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_9XIV7ZA7KxN14d8",1,0
"2365","R_3HG3PPphu2Rvv3H","3","1","Boston University","5","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_02lAEZ1SHvLxX5Y",1,1
"2366","R_3HG3PPphu2Rvv3H","3","2","Virginia Tech","6","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_02lAEZ1SHvLxX5Y",1,0
"2367","R_3HG3PPphu2Rvv3H","4","1","Virginia Tech","5","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6JRdYUkB2u7dLh4",2,0
"2368","R_3HG3PPphu2Rvv3H","4","2","University of San Diego","7","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_etdZqCkC2u8G54G",2,1
"2369","R_3HG3PPphu2Rvv3H","5","1","Virginia Tech","5","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_81h2dFUxHLMEHCC",2,0
"2370","R_3HG3PPphu2Rvv3H","5","2","Stanford University","7","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_021VYSvq7rnzo4m",2,1
"2371","R_3HICtgCT1F89eVD","1","1","Virginia Tech","7","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_40e71B6xMbE64jc",1,1
"2372","R_3HICtgCT1F89eVD","1","2","University of California, Berkeley","5","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3wu4E1bK38jKz8G",1,0
"2373","R_3HICtgCT1F89eVD","2","1","George Washington University","7","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_8kY19UVhHc35c90",2,0
"2374","R_3HICtgCT1F89eVD","2","2","Stanford University","6","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_02lAEZ1SHvLxX5Y",2,1
"2375","R_3HICtgCT1F89eVD","3","1","Boston University","7","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_40e71B6xMbE64jc",2,0
"2376","R_3HICtgCT1F89eVD","3","2","University of San Diego","5","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_9XIV7ZA7KxN14d8",2,1
"2377","R_3HICtgCT1F89eVD","4","1","Stanford University","6","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_9XIV7ZA7KxN14d8",2,0
"2378","R_3HICtgCT1F89eVD","4","2","Boston University","5","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3wu4E1bK38jKz8G",2,1
"2379","R_3HICtgCT1F89eVD","5","1","Virginia Tech","7","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_40e71B6xMbE64jc",1,1
"2380","R_3HICtgCT1F89eVD","5","2","University of San Diego","7","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6JM7n0RVYqtN1zw",1,0
"2381","R_3hneEVebS1GlUNl","1","1","Virginia Tech","6","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3qGZ0hOOaswjPRs",1,1
"2382","R_3hneEVebS1GlUNl","1","2","George Washington University","6","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_0GmwcJWWaptRb1Q",1,0
"2383","R_3hneEVebS1GlUNl","2","1","Boston University","7","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3DXk3W7oL7jwkjI",1,1
"2384","R_3hneEVebS1GlUNl","2","2","Boston University","6","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_dpcVkGvoMlgxoea",1,0
"2385","R_3hneEVebS1GlUNl","3","1","Virginia Tech","7","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_021VYSvq7rnzo4m",2,0
"2386","R_3hneEVebS1GlUNl","3","2","Virginia Tech","7","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3IY84n5aG3tMFJI",2,1
"2387","R_3hneEVebS1GlUNl","4","1","Stanford University","7","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6JM7n0RVYqtN1zw",1,1
"2388","R_3hneEVebS1GlUNl","4","2","Stanford University","5","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bfLgiz3PCecGQUm",1,0
"2389","R_3hneEVebS1GlUNl","5","1","Virginia Tech","7","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bDcyel3IbymV8ZE",1,1
"2390","R_3hneEVebS1GlUNl","5","2","Stanford University","5","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_5gOTDFWyN2zacxo",1,0
"2391","R_3HwqJUJxLJD31U6","1","1","University of San Diego","7","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_9XIV7ZA7KxN14d8",2,0
"2392","R_3HwqJUJxLJD31U6","1","2","University of San Diego","6","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6mvuYdAleMG3wFM",2,1
"2393","R_3HwqJUJxLJD31U6","2","1","Stanford University","5","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_dpcVkGvoMlgxoea",2,0
"2394","R_3HwqJUJxLJD31U6","2","2","Virginia Tech","6","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_02lAEZ1SHvLxX5Y",2,1
"2395","R_3HwqJUJxLJD31U6","3","1","Stanford University","7","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3DXk3W7oL7jwkjI",2,0
"2396","R_3HwqJUJxLJD31U6","3","2","University of California, Berkeley","7","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_01WTwDYVJBMeihg",2,1
"2397","R_3HwqJUJxLJD31U6","4","1","University of California, Berkeley","5","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_dpcVkGvoMlgxoea",1,1
"2398","R_3HwqJUJxLJD31U6","4","2","University of San Diego","7","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3DXk3W7oL7jwkjI",1,0
"2399","R_3HwqJUJxLJD31U6","5","1","University of San Diego","6","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_0GmwcJWWaptRb1Q",1,1
"2400","R_3HwqJUJxLJD31U6","5","2","George Washington University","6","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_eVguHXYRonZ49Uy",1,0
"2401","R_3hxUsdQlieu0Qho","1","1","University of San Diego","6","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_81h2dFUxHLMEHCC",1,1
"2402","R_3hxUsdQlieu0Qho","1","2","University of California, Berkeley","6","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3DXk3W7oL7jwkjI",1,0
"2403","R_3hxUsdQlieu0Qho","2","1","Virginia Tech","6","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6mvuYdAleMG3wFM",2,0
"2404","R_3hxUsdQlieu0Qho","2","2","University of San Diego","7","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3qGZ0hOOaswjPRs",2,1
"2405","R_3hxUsdQlieu0Qho","3","1","Virginia Tech","6","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_etdZqCkC2u8G54G",1,1
"2406","R_3hxUsdQlieu0Qho","3","2","Stanford University","5","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bDcyel3IbymV8ZE",1,0
"2407","R_3hxUsdQlieu0Qho","4","1","Stanford University","7","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_etdZqCkC2u8G54G",2,0
"2408","R_3hxUsdQlieu0Qho","4","2","Boston University","5","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_40e71B6xMbE64jc",2,1
"2409","R_3hxUsdQlieu0Qho","5","1","University of San Diego","7","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_021VYSvq7rnzo4m",1,1
"2410","R_3hxUsdQlieu0Qho","5","2","Stanford University","5","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_0GmwcJWWaptRb1Q",1,0
"2411","R_3imMWcS7mBEHPtn","1","1","University of California, Berkeley","6","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3wu4E1bK38jKz8G",2,0
"2412","R_3imMWcS7mBEHPtn","1","2","University of San Diego","7","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6JRdYUkB2u7dLh4",2,1
"2413","R_3imMWcS7mBEHPtn","2","1","Stanford University","5","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6JRdYUkB2u7dLh4",2,0
"2414","R_3imMWcS7mBEHPtn","2","2","University of San Diego","6","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_eVguHXYRonZ49Uy",2,1
"2415","R_3imMWcS7mBEHPtn","3","1","University of San Diego","5","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_81h2dFUxHLMEHCC",1,1
"2416","R_3imMWcS7mBEHPtn","3","2","Stanford University","5","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_40e71B6xMbE64jc",1,0
"2417","R_3imMWcS7mBEHPtn","4","1","Virginia Tech","5","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3qGZ0hOOaswjPRs",2,0
"2418","R_3imMWcS7mBEHPtn","4","2","University of California, Berkeley","7","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_5gOTDFWyN2zacxo",2,1
"2419","R_3imMWcS7mBEHPtn","5","1","University of San Diego","7","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_etdZqCkC2u8G54G",1,1
"2420","R_3imMWcS7mBEHPtn","5","2","Boston University","7","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6JM7n0RVYqtN1zw",1,0
"2421","R_3iwKgi4zZr3sJ8B","1","1","George Washington University","7","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3IY84n5aG3tMFJI",2,0
"2422","R_3iwKgi4zZr3sJ8B","1","2","University of California, Berkeley","5","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3wu4E1bK38jKz8G",2,1
"2423","R_3iwKgi4zZr3sJ8B","2","1","Boston University","7","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6mvuYdAleMG3wFM",2,0
"2424","R_3iwKgi4zZr3sJ8B","2","2","Boston University","5","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bfLgiz3PCecGQUm",2,1
"2425","R_3iwKgi4zZr3sJ8B","3","1","Virginia Tech","7","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bDcyel3IbymV8ZE",1,1
"2426","R_3iwKgi4zZr3sJ8B","3","2","Stanford University","6","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_5AVDqNqPEZGc7ZA",1,0
"2427","R_3iwKgi4zZr3sJ8B","4","1","Boston University","7","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_5AVDqNqPEZGc7ZA",2,0
"2428","R_3iwKgi4zZr3sJ8B","4","2","Stanford University","7","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bDcyel3IbymV8ZE",2,1
"2429","R_3iwKgi4zZr3sJ8B","5","1","University of California, Berkeley","5","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_7QHyroqODLZB42i",2,0
"2430","R_3iwKgi4zZr3sJ8B","5","2","University of San Diego","7","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_cUzzqAZCm6h8mCa",2,1
"2431","R_3ixmjSBHcVwaY3G","1","1","Boston University","6","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_01WTwDYVJBMeihg",1,1
"2432","R_3ixmjSBHcVwaY3G","1","2","Boston University","5","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_5AVDqNqPEZGc7ZA",1,0
"2433","R_3ixmjSBHcVwaY3G","2","1","Virginia Tech","5","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_01WTwDYVJBMeihg",2,0
"2434","R_3ixmjSBHcVwaY3G","2","2","Boston University","6","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_dpcVkGvoMlgxoea",2,1
"2435","R_3ixmjSBHcVwaY3G","3","1","University of California, Berkeley","6","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3DXk3W7oL7jwkjI",2,0
"2436","R_3ixmjSBHcVwaY3G","3","2","Virginia Tech","6","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_eVguHXYRonZ49Uy",2,1
"2437","R_3ixmjSBHcVwaY3G","4","1","Virginia Tech","7","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_9XIV7ZA7KxN14d8",1,1
"2438","R_3ixmjSBHcVwaY3G","4","2","University of San Diego","5","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6JRdYUkB2u7dLh4",1,0
"2439","R_3ixmjSBHcVwaY3G","5","1","Stanford University","6","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_eVguHXYRonZ49Uy",2,0
"2440","R_3ixmjSBHcVwaY3G","5","2","Stanford University","6","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3wu4E1bK38jKz8G",2,1
"2441","R_3iz2PJ0g70ZB9Pv","1","1","University of San Diego","7","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_0GmwcJWWaptRb1Q",1,1
"2442","R_3iz2PJ0g70ZB9Pv","1","2","George Washington University","6","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6JRdYUkB2u7dLh4",1,0
"2443","R_3iz2PJ0g70ZB9Pv","2","1","University of California, Berkeley","5","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_cUzzqAZCm6h8mCa",2,0
"2444","R_3iz2PJ0g70ZB9Pv","2","2","Virginia Tech","7","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_5gOTDFWyN2zacxo",2,1
"2445","R_3iz2PJ0g70ZB9Pv","3","1","George Washington University","6","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_dpcVkGvoMlgxoea",2,0
"2446","R_3iz2PJ0g70ZB9Pv","3","2","University of San Diego","6","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6JM7n0RVYqtN1zw",2,1
"2447","R_3iz2PJ0g70ZB9Pv","4","1","George Washington University","7","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_01WTwDYVJBMeihg",1,1
"2448","R_3iz2PJ0g70ZB9Pv","4","2","University of California, Berkeley","7","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_40e71B6xMbE64jc",1,0
"2449","R_3iz2PJ0g70ZB9Pv","5","1","University of California, Berkeley","7","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_9XIV7ZA7KxN14d8",2,0
"2450","R_3iz2PJ0g70ZB9Pv","5","2","University of California, Berkeley","5","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6JRdYUkB2u7dLh4",2,1
"2451","R_3JaP282Sc5yxhYJ","1","1","Virginia Tech","7","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_021VYSvq7rnzo4m",1,1
"2452","R_3JaP282Sc5yxhYJ","1","2","University of San Diego","6","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6mvuYdAleMG3wFM",1,0
"2453","R_3JaP282Sc5yxhYJ","2","1","University of San Diego","5","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6JRdYUkB2u7dLh4",2,0
"2454","R_3JaP282Sc5yxhYJ","2","2","Stanford University","5","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3qGZ0hOOaswjPRs",2,1
"2455","R_3JaP282Sc5yxhYJ","3","1","Virginia Tech","7","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_01WTwDYVJBMeihg",2,0
"2456","R_3JaP282Sc5yxhYJ","3","2","University of California, Berkeley","5","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_5gOTDFWyN2zacxo",2,1
"2457","R_3JaP282Sc5yxhYJ","4","1","Virginia Tech","7","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bDcyel3IbymV8ZE",1,1
"2458","R_3JaP282Sc5yxhYJ","4","2","University of San Diego","6","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3qGZ0hOOaswjPRs",1,0
